,Accepted Currencies,Coin Symbol,Country,Funding Goal,Funds in Escrow?,Have Prototype?,Initial Token Price,Platform,Pre-ICO Dates,Price Now,ROI,Restricted Countries,Total Raised,Total Tokens,name,url,description,end_time,image,price_usd,start_time,timezone,website_link
658,ETH,PPD,Bahamas,,No,Yes,$0.4365,Ethereum,,,,United States,,"75,000,000",pingpaid,https://icowatchlist.com/ico/pingpaid,New payment system that uses any cryptocurrency or the PingPaid token to pay or receive payment on the blockchain for no or minimal fees,2018-09-30 00:00:00,https://icowatchlist.com/logos/pingpaid.png,NA,2018-07-01 00:00:00,UTC--5,https://api.icowatchlist.com/public/v1/url/pingpaid
659,ETH,BXY,Armenia,,No,,$0.0410,Ethereum,,,,United States,,"1,000,000,000",beaxy-exchange,https://icowatchlist.com/ico/beaxy-exchange,Beaxy aims to create the ultimate allinone cryptocurrency exchange with more tools at your disposal than ever before and a user experience that is unmatched,2018-09-30 00:00:00,https://icowatchlist.com/logos/beaxy-exchange.png,NA,2018-09-01 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/beaxy-exchange
660,"BTC, ETH, XMR",CCH,Czech Republic,,No,Yes,$0.1500,Other,,,,United States,,"1,000,000,000",citicash,https://icowatchlist.com/ico/citicash,CitiCash is one of the worlds first cryptocurrencies that will enable the general public to enter the world of modern digital money with ease,2018-09-30 00:00:00,https://icowatchlist.com/logos/citicash.png,NA,2018-09-01 12:00:00,UTC+2,https://api.icowatchlist.com/public/v1/url/citicash
661,BTC,TKD,Nigeria,,Yes,Yes,$0.0007,Waves,,,,United States,,"20,000,000,000",techrod,https://icowatchlist.com/ico/techrod,Revolutionizing ElectionsConsensus decision making Process,2018-09-30 12:00:00,https://icowatchlist.com/logos/techrod.png,NA,2018-03-12 12:00:00,UTC+1,https://api.icowatchlist.com/public/v1/url/techrod
662,"BTC, ETH",INV,United Kingdom,,No,,$0.1700,Ethereum,May 26th 2018 To July 15th 2018,,,United States,,"500,000,000",invest-in-brokers,https://icowatchlist.com/ico/invest-in-brokers,Social trustless copytrading through API services designed for beginning and experienced cryptocurrency traders,2018-09-30 12:00:00,https://icowatchlist.com/logos/invest-in-brokers.png,NA,2018-08-15 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/invest-in-brokers
663,ETH,LXT,Estonia,,No,,$0.4150,Ethereum,,,,United States,,"160,000,000",lexit,https://icowatchlist.com/ico/lexit,LEXIT is the first online marketplace that allows entrepreneurs to trade IP copyrights code and even sell entire startups,2018-09-30 12:00:00,https://icowatchlist.com/logos/lexit.png,NA,2018-06-19 00:01:00,UTC+0,https://api.icowatchlist.com/public/v1/url/lexit
664,"BTC, ETH, LTC",UBEX,Switzerland,,No,Yes,$0.0070,Ethereum,,$0.00,-93.50%,United States,"$6,850,000","4,000,000,000",ubex,https://icowatchlist.com/ico/ubex,Ubex is a global decentralized advertising exchange where companies advertise effectively while publishers profitably tokenize ad slots on their resources,2018-09-30 14:00:00,https://icowatchlist.com/logos/ubex.png,0.00,2018-05-21 14:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/ubex
665,"BTC, ETH, LTC, BCH, DASH, USD",TUT,Estonia,,Yes,Yes,$0.0500,Other,May 10th 2018 To June 11th 2018,,,United States,,"1,500,000,000",tutellus,https://icowatchlist.com/ico/tutellus,Tutellus is the biggest online educational collaborative platform in the Spanishspeaking world,2018-09-30 23:59:00,https://icowatchlist.com/logos/tutellus.png,NA,2018-06-12 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/tutellus
666,"BTC, ETH, LTC, BCH, EUR",TAB,Malta,,No,,$0.0100,Ethereum,,,,United States,,"22,000,000,000",accounting-blockchain,https://icowatchlist.com/ico/accounting-blockchain,The future of accounting saving businesses billions and sparing the individual sole reliance on expensive accountants,2018-09-30 23:59:00,https://icowatchlist.com/logos/accounting-blockchain.png,NA,2018-07-15 10:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/accounting-blockchain
667,ETH,GBO,Singapore,,No,,$0.2500,Ethereum,June 1st 2018 To July 30th 2018,,,United States,,"1,000,000,000",gabro,https://icowatchlist.com/ico/gabro,GabroTech is Democratising loyalty rewards using Blockchain Technology This will disrupt the loyalty and rewards system,2018-09-30 23:59:00,https://icowatchlist.com/logos/gabro.png,NA,2018-07-31 00:00:00,UTC+8,https://api.icowatchlist.com/public/v1/url/gabro
668,"BTC, ETH, LTC, USD, EUR",VOCO,Lithuania,,Yes,Yes,$0.9000,Ethereum,February 21st 2018 To March 31st 2018,,,United States,,"100,000,000",provoco,https://icowatchlist.com/ico/provoco,Provoco is the new generation of blockchainempowered social challenge network for mass users,2018-10-01 12:00:00,https://icowatchlist.com/logos/provoco.png,NA,2018-04-01 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/provoco
669,ETH,RAWG,Cayman Islands,,No,,$0.0100,Ethereum,,,,United States,,"1,000,000,000",rawg,https://icowatchlist.com/ico/rawg,RAWG is a Video game discovery platform that converts your skills into goods and services,2018-10-05 00:00:00,https://icowatchlist.com/logos/rawg.png,NA,2018-09-05 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/rawg
670,"BTC, ETH",VAD,France,,No,Yes,$0.0840,Ethereum,June 25th 2018 To August 15th 2018,,,United States,,"1,000,000,000",varanida,https://icowatchlist.com/ico/varanida,Building a better Internet through a decentralized advertising and content solution,2018-10-06 12:00:00,https://icowatchlist.com/logos/varanida.png,NA,2018-08-15 12:00:00,UTC+1,https://api.icowatchlist.com/public/v1/url/varanida
671,"ETH, USD",AFI,Hong Kong,,No,,$0.5000,Ethereum,July 16th 2018 To August 27th 2018,,,United States,,"125,000,000",alchemy-coin,https://icowatchlist.com/ico/alchemy-coin,AFI is the first security token being backed by financial derivatives and powered by Blockchain Technology,2018-10-09 00:00:00,https://icowatchlist.com/logos/alchemy-coin.png,NA,2018-08-27 12:00:00,UTC--5,https://api.icowatchlist.com/public/v1/url/alchemy-coin
672,"ETH, BTC, LTC, USD, EUR",MTC,Netherlands,,Yes,Yes,$0.6200,Ethereum,May 1st 2018 To May 31st 2018,,,United States,,"2,000,000,000",multiven-mom,https://icowatchlist.com/ico/multiven-mom,The worlds first blockchainbased marketplace for the global 3 Trillion IT products and services Industry,2018-10-09 23:59:00,https://icowatchlist.com/logos/multiven-mom.png,NA,2018-07-01 00:01:00,UTC+1,https://api.icowatchlist.com/public/v1/url/multiven-mom
673,"BTC, ETH",AQUA,Finland,,No,Yes,$0.1500,Waves,August 27th 2018 To September 10th 2018,,,United States,,"500,000,000",sansox,https://icowatchlist.com/ico/sansox,The Power of Clean Water through the efficient use of technology powered by Blockchain,2018-10-10 00:00:00,https://icowatchlist.com/logos/sansox.png,NA,2018-09-10 19:00:00,UTC+1,https://api.icowatchlist.com/public/v1/url/sansox
674,"BTC, ETH, LTC, USD, BCH, DASH",BDP,Spain,,No,,$1.1600,Ethereum,March 26th 2018 To April 19th 2018,,,United States,,,bidipass,https://icowatchlist.com/ico/bidipass,Secure identity for everyone through the application of blockchain technology which brings unrivaled transparency,2018-10-11 00:00:00,https://icowatchlist.com/logos/bidipass.png,NA,2018-08-16 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/bidipass
675,,,,,,,,,,,,,,,utemis,https://icowatchlist.com/ico/utemis,The First B2B ecommerce Token that Creates a Single Economic Space for Companies in Latin America To Regain New Net Growth,2018-10-14 17:00:00,https://icowatchlist.com/logos/utemis.png,NA,2018-09-16 17:00:00,UTC+1,https://api.icowatchlist.com/public/v1/url/utemis
676,ETH,CNVT,United States,,No,Yes,$0.2700,Ethereum,August 30th 2018 To September 22nd 2018,,,United States,,"100,000,000",conventment,https://icowatchlist.com/ico/conventment,IoT B2B logistics for the legal cannabis industry powered by Ethereum,2018-10-14 23:59:00,https://icowatchlist.com/logos/conventment.png,NA,2018-09-30 00:00:00,UTC--5,https://api.icowatchlist.com/public/v1/url/conventment
677,"BTC, ETH, LTC",ZCN,United Kingdom,,No,Yes,$0.0800,Ethereum,April 2nd 2018 To August 31st 2018,,,United States,,"703,125,000",zichain,https://icowatchlist.com/ico/zichain,Blockchain asset management ecosystem  An allinone investment tool,2018-10-15 00:00:00,https://icowatchlist.com/logos/zichain.png,NA,2018-09-01 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/zichain
678,"BTC, ETH",RSC,Malta,,No,,$0.2600,NEO,August 16th 2018 To August 25th 2018,,,United States,,"350,000,000",ronaldinho-soccer-coin,https://icowatchlist.com/ico/ronaldinho-soccer-coin,Creating a key coin for Soccer World and fusing the power of Blockchain Technology,2018-10-17 00:00:00,https://icowatchlist.com/logos/ronaldinho-soccer-coin.png,NA,2018-08-26 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/ronaldinho-soccer-coin
679,"BTC, ETH, LTC, BCH",PERL,Australia,,Yes,,$0.1500,Ethereum,September 10th 2018 To September 28th 2018,,,United States,,"200,000,000",perlin,https://icowatchlist.com/ico/perlin,A supercomputer in the palm of your hand Perlin is a bleedingfast ledger with a powerful compute layer,2018-10-26 23:59:00,https://icowatchlist.com/logos/perlin.png,NA,2018-10-01 08:00:00,UTC+1,https://api.icowatchlist.com/public/v1/url/perlin
680,ETH,PCX,Singapore,,No,,$0.0050,Ethereum,September 19th 2018 To September 20th 2018,,,United States,,"10,000,000,000",powerchain,https://icowatchlist.com/ico/powerchain,Multifactorial solution for payment with cryptocurrencies and cryptotokens for realworld use,2018-10-28 09:00:00,https://icowatchlist.com/logos/powerchain.png,NA,2018-09-21 09:00:00,UTC+8,https://api.icowatchlist.com/public/v1/url/powerchain
681,ETH,CCET,Singapore,,No,,$0.0390,Ethereum,,,,United States,,"2,000,000,000",ccet-project,https://icowatchlist.com/ico/ccet-project,Extend renewable energy and blockchainify carbon emissions to solve problem,2018-10-30 00:00:00,https://icowatchlist.com/logos/ccet-project.png,NA,2018-09-30 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/ccet-project
682,ETH,OHC,United States,,No,,$0.2500,Ethereum,April 17th 2018 To May 10th 2018,,,United States,,"1,000,000,000",100tokens,https://icowatchlist.com/ico/100tokens,We believe that coin exchange value is strongly connected with its utilization strategy Thats why we propose you a coin which can be used as a payment option in at least 100 companies,2018-10-30 23:59:00,https://icowatchlist.com/logos/100tokens.png,NA,2018-10-10 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/100tokens
683,ETH,SVP,Mauritius,,No,,$0.0600,Ethereum,,,,United States,,"1,000,000,000",svper,https://icowatchlist.com/ico/svper,Redefining Online Socializing by revolutionizing and revamping the space using Blockchain Technology,2018-10-31 00:00:00,https://icowatchlist.com/logos/svper.png,NA,2018-10-01 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/svper
684,ETH,VBEO,Bulgaria,,No,,$0.0500,Ethereum,,,,United States,,"950,000,000",vibeo,https://icowatchlist.com/ico/vibeo,A new Era of SocialInstant Messaging app which incorporates Blockchain Technology,2018-10-31 00:00:00,https://icowatchlist.com/logos/vibeo.png,NA,2018-10-02 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/vibeo
685,ETH,SAM,Switzerland,,No,,$0.4700,Ethereum,,,,United States,,"100,000,000",sambanx,https://icowatchlist.com/ico/sambanx,Connecting cryptocurrency and digital assets to EU classic banks accounts,2018-10-31 00:00:00,https://icowatchlist.com/logos/sambanx.png,NA,2018-10-01 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/sambanx
686,ETH,WZR,United States,,No,,$0.0500,Ethereum,,,,United States,,"1,000,000,000",wyzerr,https://icowatchlist.com/ico/wyzerr,Wyzerr will facilitate the turning of AI feedback data into tasks and insights for the different roles within a company,2018-10-31 00:00:00,https://icowatchlist.com/logos/wyzerr.png,NA,2018-10-01 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/wyzerr
687,"BTC, ETH",DNC,Hong Kong,,No,,$0.0100,Other,May 22nd 2018 To August 15th 2018,,,United States,,"3,700,000,000",dona,https://icowatchlist.com/ico/dona,dona Coin to make world a little bit better with donation using blockchain technology,2018-10-31 09:00:00,https://icowatchlist.com/logos/dona.png,NA,2018-09-01 01:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/dona
688,ETH,CLB,Singapore,,No,Yes,$0.0170,Ethereum,August 23rd 2018 To September 22nd 2018,,,United States,,"1,000,000,000",cloudbric,https://icowatchlist.com/ico/cloudbric,Secure your cryptocurrency and digital assets on the Blockchain with Cloudbric,2018-10-31 11:00:00,https://icowatchlist.com/logos/cloudbric.png,NA,2018-10-22 11:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/cloudbric
689,,GIZA,United Kingdom,,No,Yes,$1.0000,Ethereum,January 8th 2018 To February 8th 2018,,,United States,,"36,800,000",gizadevice,https://icowatchlist.com/ico/gizadevice,Hardware Wallet  Password Manager,2018-10-31 12:00:00,https://icowatchlist.com/logos/gizadevice.png,NA,2018-10-01 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/gizadevice
690,ETH,CTKN,United Kingdom,,Yes,,$0.2000,Ethereum,June 1st 2018 To June 8th 2018,,,United States,,"500,000,000",curaizon,https://icowatchlist.com/ico/curaizon,Improving Healthcare Reducing Costs  Saving Lives through the power of Blockchain Technology,2018-10-31 12:00:00,https://icowatchlist.com/logos/curaizon.png,NA,2018-06-08 12:01:00,UTC+0,https://api.icowatchlist.com/public/v1/url/curaizon
691,ETH,8BT,United States,,No,Yes,$1.0000,Ethereum,September 30th 2018 To October 1st 2018,,,United States,,"100,000,000",8-circuit-studios-wave-2,https://icowatchlist.com/ico/8-circuit-studios-wave-2,We build video games digital assets and tools for blockchain that empower players and developers,2018-10-31 23:59:00,https://icowatchlist.com/logos/8-circuit-studios-wave-2.png,NA,2018-10-01 17:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/8-circuit-studios-wave-2
692,"BTC, ETH, LTC",BC,Singapore,,No,Yes,$0.8000,Ethereum,,,,United States,,"36,000,000",boomstarternetwork,https://icowatchlist.com/ico/boomstarternetwork,Blockchain to enable Startups to Make Money Worldwide and help with Revenue,2018-10-31 23:59:00,https://icowatchlist.com/logos/boomstarternetwork.png,NA,2018-06-27 00:00:00,UTC+3,https://api.icowatchlist.com/public/v1/url/boomstarternetwork
693,"BTC, ETH",GNY,Jersey,,No,Yes,$0.1000,Ethereum,,,,United States,,"400,000,000",gny,https://icowatchlist.com/ico/gny,Decentralized Machine Learning Platform making use of Blockchain Technology,2018-11-01 12:00:00,https://icowatchlist.com/logos/gny.png,NA,2018-09-03 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/gny
694,"BTC, ETH, LTC, BCH",RGL,Marshall Islands,,Yes,Yes,$10.0000,Ethereum,August 27th 2018 To September 16th 2018,,,"United States, Japan, Korea, Democratic People's Republic of, Korea, Republic of",,"100,000,000",argyle-coin,https://icowatchlist.com/ico/argyle-coin,Decentralized Marketplace for Diamonds using Blockchain Technology for an effective system,2018-11-10 23:59:00,https://icowatchlist.com/logos/argyle-coin.png,NA,2018-09-17 13:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/argyle-coin
695,"BTC, ETH",MET,Anguilla,"$32,000,000",No,,$0.6000,Ethereum,August 1st 2018 To August 20th 2018,,,"United States, Canada","$1,190,000","60,000,000",miner-edge,https://icowatchlist.com/ico/miner-edge,Miner Edge is a strategized diversified and crowdfunded mining facility,2018-11-11 00:00:00,https://icowatchlist.com/logos/miner-edge.png,NA,2018-08-28 00:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/miner-edge
696,"BTC, ETH, USD, EUR, BCH, LTC, DASH, ETC, XRP, XMR, ZEC, XLM, CNY, QKC, XEM",KGT,Ireland,,Yes,Yes,$1.0000,Ethereum,September 24th 2018 To October 8th 2018,,,", Algeria, Bangladesh, Bolivia, Ecuador, Macedonia, Morocco, Pakistan, Qatar, Vanuatu, Vietnam",,"25,000,000",kamagames,https://icowatchlist.com/ico/kamagames,KamaGames Tokens KGT is an industry first in providing ingame sales of services to its users,2018-11-12 23:59:00,https://icowatchlist.com/logos/kamagames.png,NA,2018-10-08 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/kamagames
697,ETH,OGO,United States,"$25,000,000",No,,$0.0000,Ethereum,August 21st 2018 To August 31st 2018,,,"United States, Algeria, Bolivia, China, Cuba, Ecuador, Indonesia, Iran (Islamic Republic of), Ivory Coast, Korea, Republic of, Lebanon, Morocco, Myanmar, Namibia, Nepal, Pakistan, Singapore, Syrian Arab Republic, Vietnam",,"75,000,000",vogov,https://icowatchlist.com/ico/vogov,Decentralized Porn Studio with a unified adultindustry cryptocurrency OGO coin that provides much more utility than just being a paymen,2018-11-14 12:00:00,https://icowatchlist.com/logos/vogov.png,NA,2018-09-26 12:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/vogov
698,ETH,JUL,Belarus,,No,,$0.1000,Ethereum,,,,United States,,"1,000,000,000",jullar,https://icowatchlist.com/ico/jullar,JULLAR project  The global eradication of Shitcoins from the cryptocurrency market,2018-11-21 00:00:00,https://icowatchlist.com/logos/jullar.png,NA,2018-08-20 00:00:00,UTC+3,https://api.icowatchlist.com/public/v1/url/jullar
699,"BTC, ETH, LTC, BCH, DASH, XRP",TASH,Virgin Islands (British),,No,Yes,$0.0100,Ethereum,April 16th 2018 To June 10th 2018,,,United States,,"5,000,000,000",smart-trip-platform,https://icowatchlist.com/ico/smart-trip-platform,A blockchainenabled ecosystem that connects travelers and travel service providers to create unforgettable trips,2018-11-23 01:00:00,https://icowatchlist.com/logos/smart-trip-platform.png,NA,2018-06-11 01:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/smart-trip-platform
700,ETH,M2O,Singapore,,No,,$1.6800,Ethereum,July 31st 2018 To August 17th 2018,,,United States,,"35,000,000,000",m2o,https://icowatchlist.com/ico/m2o,M2O aims to afford users the dreamlife by integrating existing mileage and points market to build global membership services through Blockchain,2018-11-23 07:00:00,https://icowatchlist.com/logos/m2o.png,NA,2018-10-29 07:00:00,UTC+0,https://api.icowatchlist.com/public/v1/url/m2o
